customer_id,day_of_week,time_of_day,location,weather,payment_method,zone_type,gender,trip_type,avg_trips_per_week,avg_estimated_price,avg_spent_per_week,last_trip_days_ago,tenure_days,churn_prob,churn
CUST02536,Friday,Evening,Hyderabad,Rainy,Card,Commercial,Male,Taxi,4.31,117.69,541.16,23,135,0.535601745,0
CUST02537,Wednesday,Evening,Kolkata,Cloudy,Card,Residential,Female,Taxi,3.78,98.17,383.97,0,192,0.069306686,0
CUST02538,Thursday,Afternoon,Delhi,Clear,Cash,Mixed,Male,Taxi,4.52,79.1,351.2,4,10,0.105601097,0
CUST02539,Sunday,Afternoon,Bangalore,Clear,Cash,Residential,Female,Auto,5.56,47.98,345.88,0,464,0.049984789,0
CUST02540,Saturday,Night,Delhi,Cloudy,Card,Commercial,Male,Auto,7.75,52.76,398.45,16,379,0.031013825,0
CUST02541,Sunday,Night,Chennai,Clear,Cash,Commercial,Male,Auto,4.77,90.61,431.14,12,95,0.237021157,0
CUST02542,Friday,Evening,Pune,Clear,Cash,Residential,Male,Auto,8.2,44.57,293.53,11,126,0.03098065,0
CUST02543,Friday,Morning,Mumbai,Cloudy,Cash,Mixed,Female,Auto,4.72,47,187.02,27,258,0.348523534,0
CUST02544,Saturday,Night,Bangalore,Foggy,Cash,Mixed,Female,Auto,8.97,35.52,261.65,4,125,0.03645319,0
CUST02545,Monday,Night,Kolkata,Foggy,Cash,Residential,Female,Auto,1.6,62.5,38.9,1,125,0.199143833,0
CUST02546,Wednesday,Evening,Ahmedabad,Clear,Card,Mixed,Male,Auto,1.81,54.7,113.34,25,17,0.790155127,1
CUST02547,Saturday,Night,Bangalore,Clear,Card,Residential,Male,Auto,8.65,65.9,580.62,24,73,0.121818281,0
CUST02548,Sunday,Evening,Ahmedabad,Rainy,Cash,Residential,Male,Auto,0.9,62.37,75.1,11,32,0.554546721,0
CUST02549,Friday,Evening,Bangalore,Cloudy,UPI,Residential,Male,Auto,3.62,41.05,110.86,2,248,0.232658215,0
CUST02550,Tuesday,Morning,Delhi,Cloudy,Card,Commercial,Female,Auto,4.25,41.42,216.76,1,55,0.123212645,0
CUST02551,Thursday,Evening,Chennai,Clear,Cash,Residential,Other,Auto,5.38,43.64,200.84,1,190,0.067015736,0
CUST02552,Monday,Evening,Pune,Rainy,Card,Residential,Male,Auto,6.61,64.4,423.15,4,410,0.040368635,0
CUST02553,Tuesday,Morning,Delhi,Clear,Card,Commercial,Female,Taxi,4.84,83.47,417.16,4,362,0.109174477,0
CUST02554,Sunday,Afternoon,Delhi,Clear,Cash,Commercial,Male,Taxi,0.26,77.75,7.77,10,179,0.249337749,0
CUST02555,Tuesday,Night,Chennai,Clear,Card,Mixed,Male,Taxi,2.93,70.87,274.13,25,607,0.13347931,0
CUST02556,Thursday,Morning,Bangalore,Cloudy,Cash,Commercial,Female,Auto,4.96,41.99,191.8,39,172,0.412716891,0
CUST02557,Friday,Afternoon,Hyderabad,Rainy,Cash,Residential,Female,Auto,2.93,49.72,120.4,4,28,0.337249819,0
CUST02558,Wednesday,Afternoon,Chennai,Clear,Cash,Commercial,Male,Auto,5.55,43.66,271.28,1,411,0.045120326,0
CUST02559,Thursday,Afternoon,Pune,Cloudy,UPI,Residential,Male,Auto,1.2,53.61,-1.12,16,1058,0.088203521,0
CUST02560,Monday,Afternoon,Bangalore,Rainy,Card,Residential,Female,Taxi,2.97,76.73,190.69,2,118,0.395590953,1
CUST02561,Sunday,Night,Kolkata,Clear,Card,Residential,Other,Auto,5.1,61.05,251.84,6,532,0.071074759,0
CUST02562,Friday,Afternoon,Mumbai,Clear,UPI,Residential,Male,Auto,0.74,57.33,94.49,6,947,0.128659897,0
CUST02563,Monday,Evening,Hyderabad,Clear,UPI,Residential,Male,Auto,2.43,45.74,80.78,15,21,0.571425046,0
CUST02564,Saturday,Night,Chennai,Clear,UPI,Commercial,Male,Auto,7.58,31.21,191.09,1,38,0.035439898,0
CUST02565,Saturday,Evening,Ahmedabad,Clear,Cash,Commercial,Other,Auto,4.08,46.68,252.47,1,242,0.158226931,0
CUST02566,Tuesday,Morning,Kolkata,Clear,UPI,Commercial,Male,Auto,8.24,59.9,514.41,1,146,0.036373068,0
CUST02567,Thursday,Night,Kolkata,Clear,Card,Commercial,Other,Auto,4.02,48.09,227.45,0,130,0.226043836,0
CUST02568,Monday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,6.8,50.96,321.36,5,476,0.034926648,0
CUST02569,Sunday,Afternoon,Chennai,Rainy,Cash,Residential,Male,Taxi,2.94,42.15,33.15,4,186,0.237849806,0
CUST02570,Thursday,Morning,Ahmedabad,Cloudy,Card,Commercial,Male,Auto,0.71,47.51,-35.58,19,152,0.798341806,1
CUST02571,Sunday,Night,Ahmedabad,Clear,UPI,Commercial,Male,Auto,7.7,40.73,289.01,24,105,0.275303258,0
CUST02572,Saturday,Morning,Hyderabad,Clear,Cash,Commercial,Female,Auto,4.99,37.61,195.38,7,938,0.025916296,0
CUST02573,Thursday,Afternoon,Hyderabad,Clear,Cash,Commercial,Male,Taxi,3.88,106.59,407.87,9,14,0.366247397,0
CUST02574,Wednesday,Morning,Mumbai,Clear,Card,Mixed,Female,Auto,4.88,81.36,396.47,8,314,0.068506531,1
CUST02575,Wednesday,Evening,Ahmedabad,Clear,Card,Commercial,Female,Auto,5.07,42.81,244.54,18,264,0.135641083,0
CUST02576,Wednesday,Morning,Hyderabad,Cloudy,Card,Residential,Other,Taxi,4.58,92.57,434.02,85,547,0.945698255,1
CUST02577,Tuesday,Night,Ahmedabad,Clear,Cash,Commercial,Female,Auto,3.7,31.55,50.55,14,543,0.127487024,0
CUST02578,Saturday,Evening,Mumbai,Clear,Card,Residential,Male,Taxi,1.14,73.07,75.52,4,421,0.123390696,0
CUST02579,Monday,Afternoon,Bangalore,Clear,Cash,Commercial,Female,Auto,9.8,33.09,355.77,3,273,0.009703383,0
CUST02580,Wednesday,Afternoon,Bangalore,Cloudy,Card,Commercial,Female,Taxi,3.33,81.96,301.2,0,193,0.325688007,0
CUST02581,Tuesday,Afternoon,Delhi,Clear,UPI,Residential,Other,Auto,4.67,62.28,270.31,5,405,0.030915906,0
CUST02582,Wednesday,Evening,Delhi,Clear,Card,Mixed,Male,Auto,2.05,51.11,103.23,13,165,0.543067916,1
CUST02583,Wednesday,Night,Mumbai,Clear,UPI,Residential,Female,Auto,1.76,46.47,102.85,13,144,0.443002256,1
CUST02584,Friday,Evening,Chennai,Rainy,Cash,Commercial,Female,Auto,4.33,42.53,53.85,5,523,0.060045089,0
CUST02585,Friday,Morning,Pune,Clear,UPI,Commercial,Female,Auto,4.8,30,122.81,25,442,0.180022605,0
CUST02586,Monday,Night,Kolkata,Clear,Cash,Residential,Male,Auto,2.88,30,10.53,23,30,0.626827445,0
CUST02587,Thursday,Morning,Pune,Clear,Cash,Residential,Female,Auto,1.12,66.85,63.34,9,125,0.452717089,0
CUST02588,Friday,Afternoon,Chennai,Clear,Card,Residential,Male,Auto,0,63.07,-26.21,19,159,0.805818929,1
CUST02589,Monday,Morning,Kolkata,Clear,Card,Commercial,Female,Taxi,3.31,86.95,297.16,0,16,0.385682306,0
CUST02590,Sunday,Evening,Ahmedabad,Clear,Cash,Residential,Male,Auto,2.78,61.69,128.86,19,448,0.352374417,1
CUST02591,Tuesday,Night,Mumbai,Cloudy,Card,Residential,Female,Auto,8.19,46.02,331.43,1,95,0.018889544,0
CUST02592,Wednesday,Afternoon,Ahmedabad,Rainy,Card,Residential,Male,Taxi,4.2,78.98,306.2,16,79,0.321462984,0
CUST02593,Thursday,Afternoon,Chennai,Clear,Cash,Residential,Male,Auto,5.74,58.01,351.43,4,37,0.064140059,0
CUST02594,Thursday,Afternoon,Pune,Clear,Card,Residential,Female,Taxi,1.95,83.32,219.48,19,610,0.261582854,1
CUST02595,Saturday,Evening,Kolkata,Rainy,Cash,Commercial,Female,Taxi,2.34,97.81,243.3,4,300,0.146973037,1
CUST02596,Saturday,Evening,Delhi,Clear,UPI,Commercial,Female,Taxi,1.97,81.23,152.2,20,52,0.713803702,1
CUST02597,Wednesday,Night,Delhi,Clear,UPI,Residential,Female,Taxi,3.25,77.88,331.41,1,148,0.207700715,0
CUST02598,Saturday,Morning,Bangalore,Cloudy,Cash,Commercial,Male,Auto,5.76,57.19,298.3,9,163,0.090831105,0
CUST02599,Monday,Morning,Hyderabad,Rainy,Card,Commercial,Female,Auto,8.92,45.05,484.37,26,204,0.03595533,1
CUST02600,Monday,Afternoon,Kolkata,Foggy,Cash,Commercial,Male,Auto,4.95,65.1,304.84,7,421,0.047423386,1
CUST02601,Sunday,Evening,Ahmedabad,Rainy,Card,Mixed,Female,Auto,12.68,38.86,444.47,8,56,0.006636789,0
CUST02602,Monday,Afternoon,Pune,Foggy,Card,Mixed,Male,Auto,6.19,59.45,351.71,0,35,0.097133438,0
CUST02603,Monday,Evening,Pune,Clear,Cash,Residential,Female,Taxi,2.17,82.7,231.15,9,621,0.041392052,1
CUST02604,Tuesday,Night,Chennai,Cloudy,UPI,Mixed,Male,Auto,3.46,45.52,189.37,4,534,0.103674501,0
CUST02605,Wednesday,Afternoon,Delhi,Foggy,Cash,Residential,Female,Auto,5.46,66.8,401.21,4,72,0.116170571,0
CUST02606,Wednesday,Morning,Chennai,Clear,Card,Commercial,Female,Auto,3.05,76.92,148.92,2,89,0.273929114,0
CUST02607,Sunday,Afternoon,Bangalore,Clear,UPI,Commercial,Female,Auto,2.88,53.62,182.04,0,410,0.15267382,0
CUST02608,Wednesday,Afternoon,Ahmedabad,Clear,Cash,Commercial,Other,Auto,3.18,30,128.79,2,265,0.235320814,0
CUST02609,Monday,Evening,Pune,Clear,Cash,Mixed,Female,Auto,5.78,56.69,351.84,9,233,0.073769457,0
CUST02610,Thursday,Afternoon,Ahmedabad,Rainy,Card,Residential,Female,Auto,4.84,37.53,236.05,6,39,0.202221318,0
CUST02611,Thursday,Morning,Chennai,Clear,Cash,Mixed,Male,Auto,5.89,37.06,266.46,16,208,0.05948607,0
CUST02612,Tuesday,Evening,Pune,Clear,Cash,Mixed,Male,Auto,3.25,57.82,177.18,2,681,0.055187851,0
CUST02613,Sunday,Afternoon,Pune,Clear,Cash,Residential,Male,Taxi,0.21,90.61,-35.93,13,180,0.680587102,0
CUST02614,Sunday,Evening,Kolkata,Rainy,Cash,Commercial,Female,Taxi,3.81,92.5,406.95,1,731,0.029666233,0
CUST02615,Saturday,Evening,Bangalore,Clear,Card,Mixed,Female,Auto,4.71,75.14,415.75,31,130,0.306832244,1
CUST02616,Monday,Morning,Mumbai,Clear,Card,Mixed,Male,Taxi,3.23,98.66,372.41,18,240,0.245199496,0
CUST02617,Friday,Night,Ahmedabad,Cloudy,Card,Mixed,Female,Taxi,0.89,79.79,87.82,2,414,0.327730428,1
CUST02618,Saturday,Night,Chennai,Clear,Cash,Mixed,Male,Taxi,3.14,65.49,239.61,36,87,0.706197682,1
CUST02619,Wednesday,Afternoon,Mumbai,Clear,Card,Residential,Female,Taxi,6.36,71.92,509.87,2,23,0.052269531,0
CUST02620,Monday,Evening,Pune,Clear,Card,Residential,Male,Auto,5.79,42.71,198.21,6,324,0.078211322,0
CUST02621,Friday,Afternoon,Chennai,Clear,Card,Commercial,Male,Auto,8.67,59.35,562.1,5,787,0.006450981,0
CUST02622,Friday,Night,Bangalore,Cloudy,Cash,Residential,Male,Taxi,3.23,115.2,439.03,8,220,0.311051402,0
CUST02623,Thursday,Morning,Chennai,Foggy,Cash,Residential,Male,Auto,3.3,43.29,95.53,0,87,0.285373036,0
CUST02624,Thursday,Afternoon,Bangalore,Clear,Cash,Commercial,Male,Auto,8.82,61.78,502.02,13,435,0.024260475,0
CUST02625,Thursday,Morning,Ahmedabad,Clear,UPI,Residential,Male,Taxi,3.64,90.11,332.62,7,456,0.093912371,0
CUST02626,Monday,Afternoon,Chennai,Rainy,Card,Mixed,Female,Auto,8.26,37.7,304.89,0,157,0.040624614,0
CUST02627,Monday,Morning,Kolkata,Clear,Cash,Commercial,Female,Auto,2.24,40.62,77.9,5,14,0.568552539,0
CUST02628,Saturday,Morning,Ahmedabad,Clear,Card,Commercial,Male,Auto,4.22,63.82,332.36,9,1013,0.016324414,0
CUST02629,Saturday,Morning,Kolkata,Clear,UPI,Commercial,Male,Auto,4.36,57.67,195.16,1,137,0.109446198,0
CUST02630,Monday,Morning,Kolkata,Clear,Card,Residential,Male,Taxi,0.8,97.65,132.97,8,401,0.331799976,1
CUST02631,Tuesday,Afternoon,Chennai,Clear,UPI,Residential,Female,Auto,7.75,66.11,604.25,4,230,0.013702059,0
CUST02632,Sunday,Evening,Delhi,Clear,Card,Commercial,Female,Auto,2.44,30,70.74,2,286,0.162704557,0
CUST02633,Wednesday,Evening,Chennai,Clear,Card,Mixed,Male,Auto,8.18,31.82,178.71,9,624,0.015240826,0
CUST02634,Tuesday,Afternoon,Bangalore,Clear,Card,Residential,Male,Auto,8.34,30,297.85,17,710,0.037653603,0
CUST02635,Friday,Morning,Hyderabad,Cloudy,Card,Commercial,Male,Auto,4.1,61.03,297.66,17,681,0.062042959,0
CUST02636,Monday,Afternoon,Chennai,Rainy,Card,Residential,Female,Taxi,0.61,63.57,2.6,30,125,0.859984582,1
CUST02637,Wednesday,Afternoon,Delhi,Clear,UPI,Commercial,Male,Taxi,6.03,85.08,506.97,5,514,0.019936789,0
CUST02638,Tuesday,Afternoon,Mumbai,Cloudy,UPI,Residential,Male,Auto,6.03,75.26,435.33,16,512,0.114418714,0
CUST02639,Thursday,Evening,Chennai,Clear,Card,Commercial,Male,Auto,4.96,59.79,244.77,3,268,0.082167495,0
CUST02640,Thursday,Afternoon,Chennai,Clear,Cash,Residential,Female,Auto,5,30,124.71,5,480,0.101961499,0
CUST02641,Monday,Afternoon,Pune,Clear,Card,Mixed,Female,Auto,5.14,40.6,205.84,8,94,0.147665562,0
CUST02642,Thursday,Morning,Delhi,Cloudy,Cash,Residential,Male,Taxi,5.97,49.96,350.4,3,124,0.029364165,1
CUST02643,Wednesday,Evening,Ahmedabad,Clear,Card,Commercial,Male,Auto,5.17,34.93,189.52,2,253,0.057340951,0
CUST02644,Sunday,Morning,Delhi,Rainy,Cash,Residential,Female,Auto,8.71,30,296.46,7,91,0.074227744,0
CUST02645,Monday,Evening,Hyderabad,Clear,Card,Mixed,Male,Auto,2.44,51.03,175.93,4,60,0.351053924,0
CUST02646,Thursday,Night,Kolkata,Clear,Card,Residential,Male,Taxi,5.19,99.95,613.46,18,41,0.396978273,0
CUST02647,Wednesday,Night,Pune,Clear,Card,Residential,Male,Auto,2.78,44.71,121.56,18,113,0.658757763,1
CUST02648,Wednesday,Afternoon,Mumbai,Clear,Card,Residential,Male,Taxi,5.37,85.02,475.01,1,177,0.042045598,0
CUST02649,Saturday,Night,Hyderabad,Clear,Card,Commercial,Female,Auto,6.45,55.74,389.32,19,166,0.072977963,0
CUST02650,Sunday,Morning,Ahmedabad,Clear,Cash,Residential,Female,Taxi,0.83,74.03,7.31,6,893,0.257156565,0
CUST02651,Wednesday,Night,Delhi,Clear,Cash,Commercial,Male,Taxi,1.46,95.71,186.76,19,75,0.734504721,1
CUST02652,Tuesday,Afternoon,Mumbai,Rainy,Cash,Commercial,Female,Auto,6.3,47.64,345.88,2,564,0.022963418,0
CUST02653,Thursday,Afternoon,Chennai,Clear,Card,Commercial,Female,Auto,7.79,51.48,369.3,5,155,0.01649953,0
CUST02654,Friday,Morning,Chennai,Clear,Card,Commercial,Male,Auto,8.31,63.25,508.48,0,382,0.008321122,0
CUST02655,Saturday,Night,Kolkata,Cloudy,Card,Commercial,Male,Auto,6.7,41.78,343.03,10,121,0.083436055,0
CUST02656,Saturday,Afternoon,Chennai,Clear,Cash,Residential,Male,Auto,6.13,31.05,111.98,9,482,0.081181839,0
CUST02657,Sunday,Night,Delhi,Clear,Cash,Residential,Male,Auto,4.36,63.33,233.64,0,272,0.050430154,0
CUST02658,Tuesday,Afternoon,Mumbai,Clear,Card,Commercial,Male,Auto,0.86,35.9,18.41,3,121,0.551080739,0
CUST02659,Wednesday,Night,Ahmedabad,Cloudy,Card,Residential,Male,Taxi,0.8,107.64,127.32,12,572,0.433333241,1
CUST02660,Friday,Afternoon,Ahmedabad,Clear,Cash,Residential,Male,Taxi,0.34,81.53,140.87,16,434,0.614231426,1
CUST02661,Wednesday,Morning,Pune,Rainy,UPI,Commercial,Male,Auto,1.32,36.88,33.88,5,120,0.474635674,0
CUST02662,Sunday,Afternoon,Mumbai,Cloudy,Cash,Commercial,Female,Auto,5.69,69.58,412.79,1,826,0.005104362,0
CUST02663,Saturday,Afternoon,Ahmedabad,Clear,Cash,Residential,Male,Auto,4.11,76.95,350.63,12,157,0.226362532,0
CUST02664,Monday,Morning,Ahmedabad,Clear,Card,Mixed,Male,Auto,5.55,46.86,228.78,6,235,0.068583712,0
CUST02665,Wednesday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,3.73,64.99,308.05,7,299,0.177186567,0
CUST02666,Wednesday,Morning,Mumbai,Clear,UPI,Residential,Other,Auto,0.05,59.65,-51.65,0,223,0.244464119,0
CUST02667,Wednesday,Morning,Delhi,Foggy,UPI,Residential,Male,Auto,1.45,58.93,28.28,1,198,0.134575267,0
CUST02668,Tuesday,Morning,Chennai,Clear,Card,Commercial,Female,Auto,2.89,42.65,100.36,26,377,0.547005328,1
CUST02669,Tuesday,Morning,Kolkata,Clear,UPI,Commercial,Female,Taxi,0.58,84.7,85.68,2,162,0.296173714,1
CUST02670,Friday,Afternoon,Kolkata,Rainy,Card,Mixed,Male,Auto,3.17,65.42,223.5,9,418,0.064140208,0
CUST02671,Thursday,Evening,Chennai,Rainy,Card,Mixed,Female,Auto,7.55,55.27,370.25,6,230,0.020274345,0
CUST02672,Saturday,Morning,Hyderabad,Clear,Card,Residential,Female,Auto,4.33,55.92,262.43,4,300,0.089835487,0
CUST02673,Thursday,Evening,Delhi,Rainy,Cash,Residential,Other,Auto,4.35,43.13,163.99,1,115,0.194705888,0
CUST02674,Sunday,Night,Ahmedabad,Clear,UPI,Residential,Female,Taxi,3.92,93.09,323.18,8,160,0.174961248,0
CUST02675,Sunday,Afternoon,Hyderabad,Clear,Card,Commercial,Female,Auto,4.5,30,169.79,7,170,0.116363368,0
CUST02676,Wednesday,Afternoon,Ahmedabad,Clear,Cash,Commercial,Female,Auto,3.24,65.58,259.39,10,130,0.238005643,0
CUST02677,Wednesday,Morning,Bangalore,Cloudy,Card,Commercial,Female,Taxi,1.63,99.74,158.13,6,64,0.48523885,1
CUST02678,Saturday,Morning,Bangalore,Clear,Card,Residential,Male,Auto,5.45,60.75,355.56,2,23,0.110552767,0
CUST02679,Friday,Morning,Ahmedabad,Clear,Cash,Commercial,Female,Taxi,4.49,51.57,111.77,21,150,0.425913867,0
CUST02680,Saturday,Morning,Kolkata,Clear,Card,Mixed,Male,Auto,3.47,56.56,119.99,6,130,0.402763144,0
CUST02681,Wednesday,Morning,Mumbai,Clear,Cash,Residential,Female,Taxi,3.11,66.51,264.65,8,201,0.223424676,1
CUST02682,Wednesday,Afternoon,Pune,Clear,Card,Residential,Female,Auto,3.84,48.83,221.46,19,63,0.470288874,0
CUST02683,Thursday,Night,Kolkata,Clear,Cash,Residential,Male,Auto,4.05,64.75,267.96,16,851,0.030449969,0
CUST02684,Monday,Night,Ahmedabad,Foggy,UPI,Residential,Male,Taxi,4.12,66.94,266.37,3,64,0.159609571,0
CUST02685,Saturday,Morning,Pune,Rainy,Cash,Commercial,Female,Auto,3.88,34.03,60.98,12,430,0.097351444,0
CUST02686,Wednesday,Morning,Delhi,Clear,Card,Residential,Female,Taxi,0.26,73.87,25.01,3,850,0.135486453,0
CUST02687,Sunday,Evening,Mumbai,Rainy,Card,Residential,Male,Auto,0.45,57.82,51.68,4,160,0.396477202,1
CUST02688,Tuesday,Evening,Pune,Clear,Cash,Commercial,Female,Auto,2.07,71.51,135.8,1,330,0.186216728,0
CUST02689,Friday,Afternoon,Kolkata,Clear,Cash,Residential,Female,Auto,2.13,54.39,62.11,9,866,0.097395725,0
CUST02690,Sunday,Afternoon,Kolkata,Clear,Card,Commercial,Male,Taxi,3.26,67.94,219.19,15,301,0.234071917,0
CUST02691,Sunday,Night,Bangalore,Foggy,Card,Mixed,Female,Auto,4.22,54.66,203.92,2,326,0.119425307,1
CUST02692,Thursday,Afternoon,Kolkata,Clear,Cash,Commercial,Female,Taxi,4.53,67.14,293.99,18,200,0.245829071,0
CUST02693,Sunday,Afternoon,Bangalore,Clear,Cash,Commercial,Male,Auto,7.53,59.37,410.5,12,40,0.068171183,0
CUST02694,Wednesday,Afternoon,Pune,Cloudy,Cash,Commercial,Female,Auto,4.7,96.21,460.24,28,307,0.285856892,0
CUST02695,Wednesday,Morning,Hyderabad,Cloudy,Cash,Residential,Male,Auto,6.78,30,231.45,3,329,0.031519603,1
CUST02696,Friday,Morning,Hyderabad,Cloudy,UPI,Mixed,Female,Auto,6.97,30,157,8,206,0.09790482,0
CUST02697,Saturday,Night,Hyderabad,Cloudy,Card,Residential,Female,Auto,8.7,50.5,432.96,5,149,0.021336835,0
CUST02698,Wednesday,Morning,Mumbai,Clear,Card,Mixed,Male,Auto,4.61,80.22,390.29,21,39,0.591181378,0
CUST02699,Monday,Morning,Hyderabad,Clear,UPI,Commercial,Female,Taxi,3.34,95.69,346.87,19,64,0.457041821,1
CUST02700,Saturday,Night,Chennai,Clear,UPI,Commercial,Female,Auto,7.65,58.89,471.77,0,188,0.03066876,0
CUST02701,Saturday,Morning,Ahmedabad,Clear,UPI,Residential,Male,Auto,5.67,54.3,296.82,18,15,0.195910228,0
CUST02702,Saturday,Afternoon,Kolkata,Rainy,Card,Commercial,Female,Taxi,2.89,52.44,191.63,14,338,0.334982739,0
CUST02703,Wednesday,Afternoon,Ahmedabad,Cloudy,UPI,Residential,Male,Auto,4.83,74.36,321.89,23,254,0.363230644,0
CUST02704,Wednesday,Afternoon,Mumbai,Clear,Card,Residential,Female,Auto,5.28,74.78,365.63,1,298,0.056395896,0
CUST02705,Monday,Morning,Chennai,Foggy,UPI,Residential,Female,Taxi,0.34,89.39,-111.77,7,365,0.406883013,0
CUST02706,Tuesday,Night,Pune,Cloudy,UPI,Residential,Female,Auto,5.27,45.04,184.2,1,665,0.05099294,0
CUST02707,Tuesday,Morning,Delhi,Rainy,Cash,Residential,Female,Auto,4.25,62.59,344.58,21,1873,0.036970715,0
CUST02708,Wednesday,Night,Delhi,Foggy,Cash,Commercial,Female,Auto,5.16,61.71,349.92,3,380,0.025895749,0
CUST02709,Friday,Night,Pune,Foggy,UPI,Mixed,Female,Taxi,5.98,89.45,534.76,15,232,0.076064888,0
CUST02710,Wednesday,Morning,Pune,Clear,Card,Mixed,Male,Taxi,1.63,97.49,181.19,27,67,0.727351537,1
CUST02711,Wednesday,Morning,Pune,Cloudy,Card,Commercial,Male,Auto,3.82,57.2,166.71,6,187,0.148314382,0
CUST02712,Thursday,Evening,Mumbai,Rainy,Card,Residential,Female,Taxi,1.25,113.01,124.47,0,321,0.228596774,0
CUST02713,Saturday,Night,Hyderabad,Clear,Cash,Residential,Female,Auto,3.07,69.12,250.72,1,350,0.073830927,0
CUST02714,Wednesday,Night,Kolkata,Clear,UPI,Residential,Male,Auto,4.39,58.87,232.94,4,582,0.088941564,0
CUST02715,Wednesday,Afternoon,Kolkata,Cloudy,UPI,Residential,Other,Auto,10.88,57.05,638.75,5,263,0.006228268,0
CUST02716,Friday,Morning,Delhi,Clear,Cash,Mixed,Male,Taxi,6.91,86.36,573.75,4,433,0.023704673,0
CUST02717,Monday,Morning,Pune,Clear,Card,Residential,Male,Taxi,2.97,91.38,320.45,18,51,0.39846755,0
CUST02718,Saturday,Afternoon,Mumbai,Cloudy,Cash,Residential,Male,Auto,7.03,52.73,310.04,14,152,0.06238046,0
CUST02719,Tuesday,Evening,Bangalore,Clear,Card,Residential,Female,Auto,4.34,40.43,122.4,14,119,0.203413128,0
CUST02720,Wednesday,Evening,Mumbai,Clear,Card,Residential,Female,Auto,1.99,62.46,169.55,30,82,0.864866466,1
CUST02721,Tuesday,Morning,Hyderabad,Clear,Cash,Commercial,Male,Taxi,2.82,95.2,305.54,1,620,0.046788777,0
CUST02722,Wednesday,Evening,Ahmedabad,Clear,Cash,Commercial,Female,Auto,4.7,46.13,245.78,5,89,0.111975028,0
CUST02723,Sunday,Evening,Ahmedabad,Clear,Cash,Residential,Female,Auto,4.34,37.94,136.64,2,183,0.051047225,0
CUST02724,Friday,Afternoon,Ahmedabad,Clear,Cash,Residential,Female,Taxi,4.08,89.69,283.03,2,185,0.139136707,0
CUST02725,Wednesday,Morning,Chennai,Clear,Cash,Commercial,Male,Auto,4.73,67.35,321.61,11,178,0.218082541,0
CUST02726,Wednesday,Morning,Chennai,Clear,Cash,Commercial,Female,Auto,10.44,69.49,714.43,25,180,0.013445645,0
CUST02727,Monday,Evening,Delhi,Clear,Cash,Residential,Female,Auto,8.71,43.96,426.4,3,404,0.008251282,0
CUST02728,Thursday,Afternoon,Chennai,Rainy,UPI,Mixed,Female,Auto,2.85,30,73.77,6,18,0.241216796,0
CUST02729,Tuesday,Morning,Bangalore,Clear,UPI,Residential,Male,Auto,2.41,56.14,24.43,7,174,0.280165613,0
CUST02730,Tuesday,Morning,Kolkata,Clear,Cash,Residential,Male,Auto,6.41,46.97,291.27,5,35,0.098124512,0
CUST02731,Tuesday,Night,Hyderabad,Clear,Card,Commercial,Female,Taxi,1.37,88.23,156.76,26,327,0.629227688,1
CUST02732,Tuesday,Night,Kolkata,Clear,Card,Commercial,Female,Taxi,1.57,77.95,156.33,4,33,0.379986445,0
CUST02733,Sunday,Morning,Chennai,Clear,Cash,Residential,Male,Auto,9.92,41.24,400.51,3,336,0.004226269,0
CUST02734,Sunday,Morning,Kolkata,Clear,Cash,Commercial,Female,Auto,0.39,55.64,85.23,2,389,0.305879746,1
CUST02735,Wednesday,Morning,Mumbai,Clear,UPI,Mixed,Female,Auto,1.83,62.03,168.3,18,1386,0.135331568,0
CUST02736,Thursday,Night,Mumbai,Clear,Cash,Residential,Female,Auto,7.71,57.27,436.43,9,200,0.040823925,1
CUST02737,Sunday,Evening,Ahmedabad,Clear,Cash,Residential,Male,Auto,2.49,30,173.24,30,110,0.44740991,1
CUST02738,Tuesday,Morning,Ahmedabad,Clear,Cash,Residential,Female,Auto,6.73,30,223.95,2,496,0.045124489,0
CUST02739,Thursday,Evening,Chennai,Cloudy,Card,Residential,Female,Taxi,4.79,68.9,351.44,3,126,0.174641391,0
CUST02740,Sunday,Morning,Mumbai,Cloudy,Card,Residential,Male,Taxi,7.08,70.73,524.97,1,18,0.049350217,0
CUST02741,Thursday,Evening,Bangalore,Cloudy,Card,Residential,Male,Taxi,1.72,68.98,116.2,13,399,0.463847316,1
CUST02742,Thursday,Afternoon,Hyderabad,Clear,Cash,Mixed,Male,Auto,4.09,55.77,185.84,31,1211,0.1476572,0
CUST02743,Wednesday,Evening,Delhi,Cloudy,Card,Commercial,Female,Auto,4.85,41.79,237.44,0,54,0.132958098,0
CUST02744,Saturday,Morning,Mumbai,Cloudy,Card,Commercial,Female,Auto,6.57,39.69,299.34,17,220,0.084465637,0
CUST02745,Tuesday,Night,Ahmedabad,Rainy,Card,Residential,Female,Auto,3.37,50.18,205.82,11,88,0.381514661,0
CUST02746,Monday,Afternoon,Chennai,Clear,Cash,Mixed,Female,Taxi,7.9,96,832.99,15,160,0.013372929,0
CUST02747,Monday,Night,Kolkata,Clear,Card,Residential,Male,Auto,5.02,54.86,344.14,32,510,0.244007089,0
CUST02748,Monday,Evening,Bangalore,Cloudy,UPI,Residential,Male,Taxi,3.91,86.29,294.63,4,220,0.185380991,1
